taxid	kingdom	phylum	class	order	family	genus	species
121616		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora matsumotoense
1218		Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Prochlorococcus	
1219		Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Prochlorococcus	Prochlorococcus marinus
1219257		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas canadensis
122		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia	Gimesia maris
1220491		Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Litorimonas	Litorimonas cladophorae
1223518		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus cellulosilyticus
122368		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Cercospora beticola
1224		Pseudomonadota					
1224511		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum suwonense
1226010		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus bertholletiae
122646		Streptophyta	Marchantiopsida	Marchantiales	Ricciaceae	Riccia	Riccia sorocarpa
1227		Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	
122706			Deltaproteobacteria				
1227556		Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	Portibacter	
1229487		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. WG21
1229659		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora indica
1229662		Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Pestalotiopsis	Pestalotiopsis fici
1230389		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Reyranellaceae	Reyranella	Reyranella soli
1232429		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia massiliensis
1233426		Cyanobacteriota	Cyanophyceae	Desertifilales	Desertifilaceae	Roseofilum	
1233460		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga solisilvae
1233474		Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae		
1234545		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Parasphingopyxidaceae	Parasphingopyxis	
1234606		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Gayadomonas	Gayadomonas joobiniege
1234666		Thermoplasmatota	Thermoplasmata				
1235557		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola	Paraglaciecola aquimarina
1235850		Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales			
1236		Pseudomonadota	Gammaproteobacteria				
1236976		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus pini
1237		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	
1239		Bacillota					
124		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Blastopirellula	Blastopirellula marina
1241337		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter nutrimenti
124285		Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsidaceae	Nocardiopsis	Nocardiopsis xinjiangensis
1245528		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida maltosa
1246530		Bacillota	Clostridia	Neomoorellales	Calderihabitantaceae	Calderihabitans	Calderihabitans maritimus
1246884		Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Algimonas	
1247513		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix	Leucothrix pacifica
1247861		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium	Purpureocillium lavendulum
1247963		Pseudomonadota	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	Parvularcula oceani
1248727		Pseudomonadota	Gammaproteobacteria				endosymbiont of unidentified scaly snail isolate Monju
125614		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiolinaceae	Thiolinea	Thiolinea disciformis
1257118		Discosea		Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba castellanii
1258816		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter sp. D8
1259464		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Arcticibacter	Arcticibacter pallidicorallinus
126		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae		
1260983		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Leptospirillum	Leptospirillum sp. Group IV 'UBA BS'
1262583		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Tamaricihabitans	Tamaricihabitans halophyticus
1268		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae		
1269		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	
1269048		Methanobacteriota	Halobacteria	Halobacteriales	Halorubellaceae	Halorubellus	
1270		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus luteus
1274662		Chlorophyta	Trebouxiophyceae		Coccomyxaceae	Coccomyxa	Coccomyxa viridis
1278485		Uroviricota	Caudoviricetes	Pantevenvirales	Kyanoviridae	Vellamovirus	Vellamovirus rhodeisland44
1279009		Bacteroidota	Cytophagia	Cytophagales	Cesiribacteraceae	Cesiribacter	Cesiribacter andamanensis
1279043		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora carrionii
1280		Bacillota	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
1282		Bacillota	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis
1282883		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora polyrhachis
1283		Bacillota	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus
1283076		Uroviricota	Caudoviricetes	Pantevenvirales	Kyanoviridae		Pelagibacter phage HTVC008M
128403		Cyanobacteriota	Cyanophyceae	Nostocales	Scytonemataceae	Scytonema	Scytonema hofmannii
1286976		Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	Phaeoacremonium minimum
1287256		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. LNJC372A00
1287680		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum parvum
1287681		Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypa	Eutypa lata
1288082		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. CNH287
1288388		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacter	Mycolicibacter algericus
1291518		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium anisopliae
1291522		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Helicosporidium	Helicosporidium sp. ATCC 50920
1291555		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea guangzhouensis
1292		Bacillota	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri
1293		Bacillota	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Staphylococcus gallinarum
1293497		Nitrospinota					
1294199		Arthropoda	Copepoda	Calanoida	Temoridae	Eurytemora	Eurytemora carolleeae
1294270		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Melittangium	Melittangium boletus
1295327		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus	
1295370		Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta sp. JCM 14467
1295371		Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta sp. JCM 16159
1295382		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylogaea	Methylogaea oryzae
1295609		Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium geofontis
1297885							plant metagenome
1298		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	
129817		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas brenneri
1298915		Nitrospirota					
129922		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora halophila
1299321		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides abscessus
13		Dictyoglomota	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus	
1300		Bacillota	Bacilli	Lactobacillales	Streptococcaceae		
1300307		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium waimense
1301		Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
1301283		Cyanobacteriota	Cyanophyceae				
1302712		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora	Pyrenophora seminiperda
1303376		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Celeribacter	uncultured Celeribacter sp.
1303590		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Bombilactobacillus	Bombilactobacillus bombi
1304833		Cyanobacteriota	Cyanophyceae	Nostocales	Tolypothrichaceae	Hassallia	Hassallia byssoidea
1306542		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Protofrankia	Protofrankia symbiont of Coriaria ruscifolia
1306861		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum tanaceti
1307		Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis
1307759		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfohalovibrio	Desulfohalovibrio reitneri
130795		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Crossiella	
130796		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Crossiella	Crossiella equi
1308		Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus
1310165		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pseudosolanacearum
1310418		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium gyeonganense
1311		Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae
1312072		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp. SA4-12
1312182		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Martinezella	Martinezella calliandrae
1312183		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Martinezella	Martinezella jaguaris
1312184		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium mayense
1312852		Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Thermoanaerobaculum	Thermoanaerobaculum aquaticum
1313172		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Ilumatobacter	Ilumatobacter coccineus
1313304		Fibrobacterota	Chitinivibrionia	Chitinivibrionales	Chitinivibrionaceae	Chitinivibrio	Chitinivibrio alkaliphilus
131363		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium ambrosium
1314669		Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	Polychaeton	Polychaeton citri
1314670		Ascomycota	Dothideomycetes	Mytilinidiales	Argynnaceae	Lepidopterella	Lepidopterella palustris
1314672		Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora sp. CONT
1314674		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Cylindrobasidium	Cylindrobasidium torrendii
1314777		Basidiomycota	Agaricomycetes	Sistotremastrales	Sistotremastraceae	Sertulicium	Sertulicium niveocremeum
1314781		Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Exidia	Exidia glandulosa
1314807		Basidiomycota	Agaricomycetes	Agaricales		Dendrothele	Dendrothele bispora
131567							
131568		Actinomycetota	Actinomycetes	Kineosporiales	Kineosporiaceae	Kineococcus	Kineococcus radiotolerans
1316788		Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula	Lachnellula hyalina
1317117		Pseudomonadota	Gammaproteobacteria	Chromatiales	Oceanococcaceae	Oceanococcus	Oceanococcus atlanticus
1318598		Chloroflexota	Dehalococcoidia				
13221		Haptophyta		Isochrysidales	Isochrysidaceae	Chrysotila	Chrysotila carterae
1323375		Bacillota	Clostridia	Halanaerobiales		Anoxybacter	Anoxybacter fermentans
1324617		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia aspalathi
132473		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces alboniger
1324776		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium malachiteum
1325125		Chloroflexota	Chloroflexia	Kallotenuales	Kallotenuaceae	Kallotenue	Kallotenue papyrolyticum
1325293		Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena kentingensis (nom. inval.)
1325737		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium sp. AF-6
132605		Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Limnothrix	
1327343		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Montanilutibacter	Montanilutibacter psychrotolerans
13288		Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Thlaspi	Thlaspi arvense
13289		Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	
132919		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus jostii
1329200		Bacillota	Bacilli	Caryophanales	Fictibacillaceae	Fictibacillus	
1329796		Bacillota	Bacilli	Caryophanales	Thermoactinomycetaceae	Risungbinella	Risungbinella massiliensis
1329800		Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	Arenicella chitinivorans
1330021		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps polyrhachis-furcata
1331809		Pseudomonadota	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae		
133190		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. SRS2
1333996		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Variibacter	Variibacter gotjawalensis
1335745		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter	
133814		Thermoplasmatota	Candidatus Poseidoniia	Candidatus Poseidoniales			
1338426		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter bambusae
1342301		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	Sulfitobacter noctilucicola
1343610		Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua
1344948		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas aerophila
1344950		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Affinundibacterium	Affinundibacterium seohonense
134601		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium goodii
134623		Verrucomicrobiota	Opitutia	Opitutales	Opitutaceae		
1346257		Ascomycota	Dothideomycetes	Patellariales	Patellariaceae	Patellaria	Patellaria atrata
1348394		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. H100
1348467		Actinomycetota	Actinomycetes	Micrococcales	Cellulomonadaceae	Actinotalea	Actinotalea caeni
134849		Actinomycetota	Actinomycetes	Cryptosporangiales	Cryptosporangiaceae	Cryptosporangium	Cryptosporangium aurantiacum
1348616		Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Dentiscutata	Dentiscutata erythropus
134984		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia fluminea
1352		Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
135208		Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Hericium	Hericium alpestre
1353530		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax sp. DB6_IX
135487		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia cyriacigeorgica
1354889		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. MUSC 14
1355477		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium diazoefficiens
1356009		Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces	Paecilomyces variotii
135613		Pseudomonadota	Gammaproteobacteria	Chromatiales			
135614		Pseudomonadota	Gammaproteobacteria	Lysobacterales			
135618		Pseudomonadota	Gammaproteobacteria	Methylococcales			
135619		Pseudomonadota	Gammaproteobacteria	Oceanospirillales			
135620		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae		
135621		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
135622		Pseudomonadota	Gammaproteobacteria	Alteromonadales			
135624		Pseudomonadota	Gammaproteobacteria	Aeromonadales			
135719		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingobiaceae	Sphingobium	Sphingobium amiense
136099		Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Knoellia	
136370		Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Lasallia	Lasallia pustulata
1365176		Thermoproteota	Thermoprotei	Thermofilales	Thermofilaceae	Thermofilum	Thermofilum adornatum
1365950		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Consotaella	Consotaella salsifontis
1366595							uncultured bacterium esnapd15
136849		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
13687		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
13706		Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum
137266		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Catenuloplanes	Catenuloplanes atrovinosus
137357		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus equi
137583		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassomonas	
1378263		Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea	Ogataea philodendri
13792		Chlorophyta	Mamiellophyceae	Mamiellales			
1379701		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. FUKUSWIS1
1379903		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseivivax	Roseivivax marinus
1380386		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. URHB0044
1380566		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Pochonia	Pochonia chlamydosporia
1380770		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae		Streptomycetaceae bacterium MP113-05
1382356		Thermomicrobiota	Thermomicrobia			Thermorudis	Thermorudis peleae
138277		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus melleus
138300		Actinomycetota	Actinomycetes	Micrococcales	Kytococcaceae	Kytococcus	Kytococcus schroeteri
1384038		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces iconiensis
1384487		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Formosimonas	Formosimonas limnophila
1385		Bacillota	Bacilli	Caryophanales			
1385520		Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Knoellia	Knoellia sinensis
1385624		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfofustis	Desulfofustis sp. PB-SRB1
1385975		Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Algisphaera	Algisphaera agarilytica
1386		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	
1387282		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Seohaeicola	Seohaeicola nanhaiensis
1388762		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas taiwanensis
1389713		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium paragordonae
