taxid	kingdom	phylum	class	order	family	genus	species	n_sequences
754435		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aureicoccus	Aureicoccus marinus	1
75682		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			1
768503		Bacteroidota	Cytophagia					1
768507		Bacteroidota	Cytophagia	Cytophagales				19
76891		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis biprosthecium	1
77133							uncultured bacterium	5
8019		Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus kisutch	1
8022		Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus mykiss	1
80365			Phaeophyceae	Laminariales	Laminariaceae	Laminaria	Laminaria digitata	1
80811		Myxococcota	Myxococcia	Myxococcales				4
80840		Pseudomonadota	Betaproteobacteria	Burkholderiales				13
80864		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae			5
82		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium sp.	1
8319		Chordata	Amphibia	Caudata	Salamandridae	Pleurodeles	Pleurodeles waltl	2
83681		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea		2
84024		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium disporicum	1
84108		Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia		1
84998		Actinomycetota	Coriobacteriia					1
85006		Actinomycetota	Actinomycetes	Micrococcales				1
85009		Actinomycetota	Actinomycetes	Propionibacteriales				3
85015		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae			1
85021		Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae			1
85030		Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae			1
861299		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa	Gemmatirosa kalamazoonensis	2
867595		Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas pogonae	1
871652		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Poseidonocella	Poseidonocella sedimentorum	1
882448		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea jabiensis	1
89184		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ruegeria	Ruegeria pomeroyi	1
89374		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae			12
89957			Dinophyceae	Suessiales	Suessiaceae	Polarella	Polarella glacialis	4
89966		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter		6
89967		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter roseosalivarius	1
90426		Methanobacteriota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanothrix	Methanothrix sp.	2
904363		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Apatococcus	Apatococcus lobatus	2
904963		Planctomycetota	Phycisphaerae				uncultured Phycisphaerae bacterium	1
906		Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera		1
906888		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens ulvanivorans	1
908623		Actinomycetota	Nitriliruptoria	Euzebyales	Euzebyaceae	Euzebya		1
91324		Cercozoa	Chlorarachniophyceae			Lotharella	Lotharella globosa	1
913853		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	Saccharothrix hoggarensis	1
914		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas		2
915322		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus	Microcoleus sp. LEGE 07076	1
915328		Cyanobacteriota	Cyanophyceae	Nodosilineales	Cymatolegaceae	Vasconcelosia	Vasconcelosia minhoensis	1
91943		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Hortaea	Hortaea werneckii	3
92934		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Kamptonema	Kamptonema animale	1
93172		Candidatus Tectimicrobiota	Candidatus Entotheonellia	Candidatus Entotheonellales	Candidatus Entotheonellaceae	Candidatus Entotheonella	Candidatus Entotheonella palauensis	2
935700		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia	Jannaschia aquimarina	1
93681		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles		3
944322		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium oxalidis	1
945747		Cyanobacteriota	Cyanophyceae	Spirulinales	Lusitaniellaceae	Lusitaniella	Lusitaniella coriacea	1
945768		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Plectonema	Plectonema radiosum	1
94695		Methanobacteriota	Methanomicrobia	Methanosarcinales				1
947010		Bacillota	Clostridia	Eubacteriales	Desulfotomaculaceae	Pelotomaculum	Pelotomaculum isophthalicicum	1
958		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio		1
970		Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas		1
97050		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ruegeria		1
976		Bacteroidota						134
980254		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Roseimaritima	Roseimaritima ulvae	1
986746		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer taiwanensis	1
990121		Nematoda	Enoplea	Trichinellida	Trichinellidae	Trichinella	Trichinella patagoniensis	1
99900		Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Laurencia		1
