taxid	kingdom	phylum	class	order	family	genus	species
2838429		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Agrococcus	Candidatus Agrococcus pullicola
2839662		Cyanobacteriota	Cyanophyceae	Oculatellales	Oculatellaceae	Pegethrix	Pegethrix bostrychoides
2840895		Bacillota	Clostridia			Candidatus Ornithomonoglobus	Candidatus Ornithomonoglobus merdipullorum
2841032		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	Apilactobacillus xinyiensis
2841044		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Harenicola	Harenicola maris
28453		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	
2851652		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassococcus	Thalassococcus arenae
2854170		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae		
285563		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces coeruleoprunus
285574		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces erythrochromogenes
2856		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium
2857077		Cyanobacteriota	Cyanophyceae	Gloeobacterales	Anthocerotibacteraceae	Anthocerotibacter	Anthocerotibacter panamensis
286		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
2861765		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Dyadobacter	Dyadobacter sp. NIV53
2865987		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Flavimaribacter	Flavimaribacter sediminis
2866212		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga rhizophila
2867012		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia	Jannaschia sp. W003
287		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
2870			Phaeophyceae				
2870530		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Echinimonadaceae	Neiella	Neiella holothuriorum
2870715		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Plastoroseomonas	
2873383		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora sp. PLK6-60
2874477		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cerina	Cerina litoralis
287848		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Mojavia	Mojavia pulchra
2878561		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Jidongwangia	Jidongwangia harbinensis
2879			Phaeophyceae	Ectocarpales	Ectocarpaceae	Ectocarpus	
2879465		Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Fulvivirga	Fulvivirga sedimenti
2880			Phaeophyceae	Ectocarpales	Ectocarpaceae	Ectocarpus	Ectocarpus siliculosus
288000		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. BTAi1
2884482		Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia endosymbiont of Ceutorhynchus assimilis
2886944		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. CNQ085
2890311		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2891236		Bacteroidota	Cytophagia	Cytophagales	Thermoflexibacteraceae	Rhodoflexus	Rhodoflexus caldus
2893018		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	Saccharothrix luteola
2893553		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Paucibacter sp. Y2R2-4
2895353		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
2896860		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae		
2899244		Pseudomonadota	Betaproteobacteria	Rhodocyclales	Azonexaceae	Dechloromonas	Candidatus Dechloromonas phosphorivorans
2900548		Actinomycetota					Actinomycetota bacterium
2903		Haptophyta		Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
2903637		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00228
2903659		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00503
2903797		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_01244
2903798		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_01255
2904603		Actinomycetota	Actinomycetes	Micrococcales	Ornithinimicrobiaceae	Ornithinimicrobium	Ornithinimicrobium sediminis
2906759		Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Pyxidicoccus	Pyxidicoccus xibeiensis
2906762		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Pelomonas cellulosilytica
2907215		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	Saccharothrix sp. S26
2907303		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Dyadobacter	Dyadobacter sp. CY312
2907343		Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacteraceae	Gloeobacter	Gloeobacter morelensis
2908000		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter paludis
2909341		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Octadecabacter	Octadecabacter dasysiphoniae
2911368		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Falsiroseomonas	Falsiroseomonas oryziterrae
2919579		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp. CFH 31398
29203		Bacillariophyta	Thalassiosirophyceae	Thalassiosirales	Thalassiosiraceae	Cyclotella	
292625		Chloroflexota	Anaerolineae				
2926408		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia	Jannaschia sp. S6380
2926416		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter sp. F26102
2926907		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Abyssalbus	Abyssalbus ytuae
2930219		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. BJN0001
2932254		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter volaticus
2934340		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halocatena	Halocatena salina
2934937		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halocatena	Halocatena marina
2936508		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus hamazuiensis
2940293		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseinatronobacter	Roseinatronobacter domitianus
2942212		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Aquiflexum	Aquiflexum sp. TKW24L
29449		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium etli
29465		Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
2946527			Deltaproteobacteria	Bradymonadales	Lujinxingiaceae		Lujinxingiaceae bacterium
2949			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	
2951			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium microadriaticum
2952			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium pilosum
2954241		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas sp. BMJM2
2954381		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	Candidatus Accumulibacter contiguus
2956849		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M0028
2956951		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M0494
2967132		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aestuariibaculum	Aestuariibaculum sp. M13
2970906		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum	Azospirillum argentinense
2970914		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Herbiconiux	Herbiconiux daphne
2975710		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00316
2975722		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00353
2975743		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00443
2975966		Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella sp. NBC_00359
2980104		Bacteroidota	Cytophagia	Cytophagales	Reichenbachiellaceae	Reichenbachiella	Reichenbachiella ulvae
2981993		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	Candidatus Defluviibacterium	Candidatus Defluviibacterium haderslevense
2982028		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	Candidatus Opimibacter	Candidatus Opimibacter skivensis
2983315		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes sp. KI2
2986920		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Pararhizobium	Pararhizobium sp. YC-54
299261		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tateyamaria	
2993448		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodovibrionaceae	Pelagibius	Pelagibius sp. Alg239-R121
2993541		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	Neolewinella	
2994361		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Protofrankia	
2995153		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Pannonibacter	Pannonibacter sp. SL95
299567		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Adhaeribacter	Adhaeribacter aquaticus
2996016		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Marinicellaceae	Marinicella	Marinicella marina
2996463		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. H34-S4
2997333		Actinomycetota	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	Baekduia alba
301207		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Macroventuria	Macroventuria anomochaeta
3014561		Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae		Cryomorphaceae bacterium 1068
3015154		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. WMMC500
3015998		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Paucibacter sp. M5-1
3016438		Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	Microcystis sp. LE19-84.1B
3016789		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Phytohabitans	Phytohabitans aurantiacus
3025489		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Rhodoplanes	Rhodoplanes sp. TEM
3028117		Cyanobacteriota	Cyanophyceae				
3031323		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	Roseisolibacter sp. H3M3-2
3031326		Bacillota	Bacilli	Caryophanales	Bacillaceae	Cytobacillus	Cytobacillus sp. S13-E01
3033396		Methanobacteriota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanocrinis	Candidatus Methanocrinis natronophilus
3034143		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea	Paraflavitalea pollutisoli
3034144		Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea	Chryseolinea sp. H1M3-3
3034837		Bacillota	Bacilli	Caryophanales	Bacillaceae	Neobacillus	Neobacillus terrae
3036245		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paralimibaculum	Paralimibaculum aggregatum
3037259		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Flexibacterium	Flexibacterium corallicola
3037797		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Piscinibacter	Piscinibacter sp. XHJ-5
3038952		Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera sp. Alani8
3040120		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora sp. DH14
3040121		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. DH10
3040600		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Balneatrichaceae	Pokkaliibacter	Pokkaliibacter sp. MBI-7
3041795		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Siphonobacter	Siphonobacter sp. SORGH_AS_1065
3042		Chlorophyta	Chlorophyceae	Chlamydomonadales			
3049108		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Danxiaibacter	Danxiaibacter flavus
305072		Acidobacteriota					
3051386		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. DG2A-72
3053503		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax brevis
3053516		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax saccharolyticus
3054953		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Pelomonas sp. SE-A7
3058365		Bacteroidota	Cytophagia	Cytophagales	Shiellaceae	Shiella	Shiella aurantiaca
3058420		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tropicibacter	Tropicibacter oceani
3063329		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavitalea	Flavitalea plasmicola
3064387		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus spongiarum
3064538		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes oryzae
3065		Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae		
3068		Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	Volvox carteri
3068893		Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Geothrix	Geothrix sp. 21YS21S-2
3069118		Bacteroidota	Flavobacteriia	Flavobacteriales	Sanyastnellaceae	Sanyastnella	Sanyastnella coralliicola
3070911		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
3071		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	
3071698		Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Laurencia	Laurencia subopposita
3072141		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. LHD-71
3074124		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Thalassobellus	Thalassobellus suaedae
3074716		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. P17
3075927		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Umezawaea	Umezawaea sp. Da 62-37
3076558		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea	Paraflavitalea speifideaquila
3077		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella vulgaris
3077235		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Roseateles aquae
3079855		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aestuariicoccus	Aestuariicoccus sp. MJ-SS9
308111		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus boritolerans
3081231		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	Ottowia sp. SB7-C50
3088		Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Tetradesmus	Tetradesmus obliquus
3088362		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Dyadobacter	Dyadobacter sp. 676
3088717		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax antarcticus
308892		Bacillota	Bacilli	Caryophanales	Bacillaceae	Mesobacillus	Mesobacillus boroniphilus
3090670		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. BAC0120
310071		Actinomycetota	Acidimicrobiia	Acidimicrobiales			uncultured Acidimicrobiales bacterium
3107663		Vulcanimicrobiota					Vulcanimicrobiota bacterium
311494			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Alexandrium monilatum
3121606		Candidatus Aenigmatarchaeota					Candidatus Aenigmatarchaeota archaeon
31354		Rhodophyta	Compsopogonophyceae	Compsopogonales	Compsopogonaceae	Compsopogon	Compsopogon caeruleus
3137370		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Yoonia	Yoonia rhodophyticola
3149229		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Alsobacteraceae	Alsobacter	Alsobacter sp. KACC 23698
318751		Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Westerdykella ornata
3193		Streptophyta					
31958		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis orientalis
31979		Bacillota	Clostridia	Eubacteriales	Clostridiaceae		
31989		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae		
32008		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	
32015		Myxococcota	Myxococcia				
32033		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae		
320912		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter dokdonensis
3214		Streptophyta	Bryopsida				
3218		Streptophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens
321983		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella albidiflava
3225		Streptophyta	Bryopsida	Pseudoditrichales	Ditrichaceae	Ceratodon	Ceratodon purpureus
3238630		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. R35
324952		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Streptosporangium	Streptosporangium canum
325217		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	
327159		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	
327160		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	Candidatus Accumulibacter phosphatis
328692		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus aquaticus
330083		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis halotolerans
33097		Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Gonium	Gonium pectorale
332158		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Larkinella	Larkinella insperata
332160		Acidobacteriota	Terriglobia	Bryobacterales			
335927		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassovita	
33636			Phaeophyceae	Laminariales	Laminariaceae		
33649		Bacillariophyta	Fragilariophyceae	Thalassionematales	Thalassionemataceae	Thalassionema	Thalassionema nitzschioides
33903		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces avermitilis
33958		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae		
34032		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus rhabdoformis
34064		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Francisellaceae		
34072		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	
349277		Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae		uncultured Rubrobacteraceae bacterium
35169		Rhodophyta	Florideophyceae	Corallinales	Corallinaceae	Corallina	
352449		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Giesbergeria	
35466		Chlorophyta	Chlorophyceae	Sphaeropleales	Selenastraceae		
356		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			
35622		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Thermostaphylospora	Thermostaphylospora chromogena
356660		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Albimonas	Albimonas donghaensis
35677			Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Pelagomonas	Pelagomonas calceolata
35753		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Dactylosporangium	
35761		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp.
358823		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces olindensis
36090		Nematoda	Chromadorea	Rhabditida	Heteroderidae	Globodera	Globodera pallida
361050		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Rubritalea	
364039		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Azohydromonas	Azohydromonas australica
364410		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Granulibacter	Granulibacter bethesdensis
367282		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus yunweiensis
367771		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Marinovum	
36841		Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter glycolicus
371142		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium daejeonense
371731		Pseudomonadota	Alphaproteobacteria	Rhodobacterales		Rhodobacter	Rhodobacter ferrooxidans
372072		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Cohaesibacteraceae	Cohaesibacter	Cohaesibacter gelatinilyticus
373043		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Paeniroseomonas	Paeniroseomonas aquatica
37360		Endomyxa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Plasmodiophora	Plasmodiophora brassicae
373994		Cyanobacteriota	Cyanophyceae	Nostocales	Rivulariaceae	Rivularia	Rivularia sp. PCC 7116
374		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	
374047		Bacillariophyta	Thalassiosirophyceae	Lithodesmiales	Lithodesmiaceae	Helicotheca	Helicotheca tamesis
37448		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas vacuolata
37452		Bacteroidota					
376		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp.
379		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	
381093		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Methylibium	uncultured Methylibium sp.
381761		Chlorophyta	Trebouxiophyceae			Elliptochloris	Elliptochloris bilobata
382		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti
382380		Bacillariophyta	Thalassiosirophyceae	Thalassiosirales	Thalassiosiraceae	Cyclostephanos	Cyclostephanos tholiformis
384		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum
386874		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sediminicola
388401		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae		Rhodobacteraceae bacterium HTCC2150
388448		Chloroflexota	Ktedonobacteria	Ktedonobacterales			
388739		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseobacter	Roseobacter sp. SK209-2-6
389348		Chlamydiota	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	Candidatus Protochlamydia naegleriophila
39		Myxococcota	Myxococcia	Myxococcales	Archangiaceae		
39152		Methanobacteriota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
391587		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia	Kordia algicida
391952		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Aquincola	
392030		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria magnacalcarata
392032		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria socialis
392033		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria sordida
392227		Arthropoda	Malacostraca	Decapoda	Palaemonidae	Palaemon	Palaemon carinicauda
393277		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Donghicola	
393310		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Skermanella	Skermanella aerolata
394092		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Hyalangium	Hyalangium gracile
394732		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingorhabdaceae	Parasphingorhabdus	Parasphingorhabdus marina
39493		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium tarantellae
396		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli
39643		Myxococcota		Polyangiales	Polyangiaceae	Sorangium	
40323		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	
404236		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Maritimibacter	Maritimibacter alkaliphilus
406431		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura alba
406548		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Aquisphaera	Aquisphaera giovannonii
407		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	
407032		Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae		
41462		Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Myrmecia	[Myrmecia] bisecta
414999		Verrucomicrobiota	Opitutia				
