taxid	kingdom	phylum	class	order	family	genus	species
60171		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium verrucosum
60172		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium solitum
602034		Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula	Lachnellula subtilissima
602035		Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula	Lachnellula suecica
602072		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus carbonarius
603422		Ascomycota	Dothideomycetes	Mytilinidiales			
61186		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia laxa
61207		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia vaccinii-corymbosi
63820		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium chermesinum
639021		Ascomycota	Sordariomycetes	Magnaporthales			
644352		Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces	Gaeumannomyces tritici
644358		Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthiopsis	Magnaporthiopsis poae
645133		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum graminicola
64659		Basidiomycota	Agaricomycetes	Agaricales	Clitocybaceae	Collybia	Collybia nuda
650164		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete carnosa
654128		Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae		
65468		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma ghanense
655819		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	Beauveria bassiana
655827		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium acridum
655863		Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Leptographium	Leptographium clavigerum
655981		Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	Pseudogymnoascus destructans
658473		Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena chlorophos
660469		Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Cryphonectria	Cryphonectria parasitica
663331		Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton benhamiae
665079		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia sclerotiorum
665912		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sorokiniana
668547		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae		
669021		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomidium	Chaetomidium leptoderma
669026		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Staphylotrichum	Staphylotrichum longicolle
670483		Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum trabeum
670580		Basidiomycota	Agaricomycetes	Polyporales	Adustoporiaceae	Rhodonia	Rhodonia placenta
671064		Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix bragantina
671987		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum
673940		Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Lindgomyces	Lindgomyces ingoldianus
675120		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Dothistroma	Dothistroma septosporum
67767		Arthropoda	Insecta	Hymenoptera	Formicidae	Lasius	Lasius niger
681940		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum navitas
682080		Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae	Polyplosphaeria	Polyplosphaeria fusca
683158		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
685502		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora fuligena
685588		Basidiomycota	Agaricomycetes	Agaricales	Galerinaceae	Galerina	Galerina marginata
68775		Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Crucibulum	Crucibulum laeve
68889		Basidiomycota	Agaricomycetes	Boletales			
690259		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum siamense
690887		Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae	Lophiotrema	Lophiotrema nucula
692275		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina	Sphaerulina musiva
694068		Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Fomitiporia	Fomitiporia mediterranea
694270		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium longipes
69789		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium soppii
698441		Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	Drepanopeziza	Drepanopeziza brunnea
700344		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum spaethianum
70096		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium cinerascens
702011		Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Extremus	Extremus antarcticus
702518		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum asianum
703497		Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Microthyrium	Microthyrium microscopicum
703511		Ascomycota	Dothideomycetes	Phaeotrichales	Phaeotrichaceae	Trichodelitschia	Trichodelitschia bisporula
703756		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum simmondsii
706561		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Salinomyces	Salinomyces thailandicus
708187		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum chlorophyti
708192		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum liriopes
708197		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum tofieldiae
710243		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum fioriniae
714993		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus keveii
715340		Ascomycota	Dothideomycetes	Pleosporales			
715989		Ascomycota					
716546		Ascomycota					
71717		Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus micaceus
717646		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Baudoinia	Baudoinia panamericana
717836		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Cercospora zeae-maydis
717944		Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes versicolor
717954		Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae		
717982		Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Auricularia	Auricularia subglabra
71950		Basidiomycota	Agaricomycetes	Agaricales	Agrocybaceae	Psilocybe	
72117		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae		
721885		Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum hirsutum
72228		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis
73230		Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Emergomyces	[Emmonsia] crescens
74035		Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma	Arthroderma uncinatum
741275		Basidiomycota	Agaricomycetes	Corticiales	Punctulariaceae	Punctularia	Punctularia strigosozonata
741705		Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	Coniophora puteana
742152		Basidiomycota	Agaricomycetes	Polyporales	Phaeolaceae	Wolfiporia	Wolfiporia cocos
745531		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	Phlebiopsis gigantea
746836		Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus
747525		Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae	Heterobasidion	Heterobasidion irregulare
748121		Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe batatas
749465		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia	Boeremia exigua
749634		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella pomorum
759273		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum higginsianum
765257		Basidiomycota	Agaricomycetes	Boletales	Pisolithaceae	Pisolithus	Pisolithus microcarpus
765440		Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	Piloderma croceum
767769		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus brasiliensis
77044		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia	Rosellinia necatrix
78060		Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae		
78156		Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	
78410		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	Neonectria ditissima
794803		Ascomycota	Dothideomycetes	Gloniales	Gloniaceae	Cenococcum	Cenococcum geophilum
798071		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma chrysanthemicola
79808		Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	
79813		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Achaetomium	Achaetomium macrosporum
80388		Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys elegans
80628		Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae		
80884		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum higginsianum
82105		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
83184		Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe eres
83186		Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe citri
84275		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Cercospora kikuchii
84603		Basidiomycota	Agaricomycetes	Agaricales	Agrocybaceae	Agrocybe	Agrocybe chaxingu
84607		Basidiomycota	Agaricomycetes	Agaricales	Agrocybaceae	Agrocybe	Agrocybe pediades
8469		Chordata		Testudines	Cheloniidae	Chelonia	Chelonia mydas
856260		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia intermedia
857342		Ascomycota	Leotiomycetes	Helotiales	Amorphothecaceae	Amorphotheca	Amorphotheca resinae
858221		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma parareesei
86028		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Oculimacula	Oculimacula yallundae
86049		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora carrionii
86085		Basidiomycota	Agaricomycetes	Agaricales	Galerinaceae	Gymnopilus	
86182		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	Curvibacter lanceolatus
862241		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae		
86259		Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia nashicola
87229		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis porri
87230		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis tulipae
877507		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Epichloe	Epichloe festucae
89139		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Rasamsonia	Rasamsonia byssochlamydoides
90262		Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia repens
90978		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia kusanoi
911162		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis
913774		Ascomycota	Leotiomycetes		Myxotrichaceae	Oidiodendron	Oidiodendron maius
914234		Basidiomycota	Agaricomycetes	Polyporales	Gelatoporiaceae	Gelatoporia	Gelatoporia subvermispora
914238		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Rhynchosporium	Rhynchosporium agropyri
91492		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus udagawae
91625		Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis isabellina
91928		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala spinifera
91930		Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta hoffmannii
91943		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Hortaea	Hortaea werneckii
92637		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium acridum
92696		Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum ochraceum
92860		Ascomycota	Dothideomycetes	Pleosporales			
92897		Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	Cercophora newfieldiana
92901		Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Lasiosphaeria	
930089		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris zeicola
930091		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris victoriae
930990		Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium	Botryobasidium botryosum
930992		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus luteus
93133		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae		
933095		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Anthostomella	Anthostomella pinea
933388		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium oxalicum
93625		Basidiomycota	Agaricomycetes	Agaricales	Agrocybaceae	Psilocybe	Psilocybe cyanescens
94208		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	Tolypocladium paradoxum
94218		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium lagena
944289		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Collybiopsis	Collybiopsis luxurians
945553		Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	Hypholoma sublateritium
94610		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora tetraspora
95742		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia clavata
97359		Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum amplum
97971		Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	
97972		Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia macrospinosa
980116		Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Ephemerocybe	Ephemerocybe angulata
983964		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma harzianum
983965		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma longibrachiatum
98403		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Drechmeria	Drechmeria coniospora
985895		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus lingam
98765		Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Hermanssonia	Hermanssonia centrifuga
990650		Basidiomycota	Agaricomycetes	Geastrales	Sphaerobolaceae	Sphaerobolus	Sphaerobolus stellatus
990691		Ascomycota	Sordariomycetes	Amphisphaeriales	Apiosporaceae	Apiospora	Apiospora rasikravindrae
994086		Basidiomycota	Agaricomycetes	Boletales		Leucogyrophana	Leucogyrophana pinastri
999810		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis cinerea
