taxid	kingdom	phylum	class	order	family	genus	species	n_sequences
303541		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus apis	2
305072		Acidobacteriota						2
3056374		Verrucomicrobiota	Opitutia	Puniceicoccales	Cerasicoccaceae			1
3058365		Bacteroidota	Cytophagia	Cytophagales	Shiellaceae	Shiella	Shiella aurantiaca	1
3066260		Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus Tisiphia	Candidatus Tisiphia endosymbiont of Ptychoptera albimana	1
3069118		Bacteroidota	Flavobacteriia	Flavobacteriales	Sanyastnellaceae	Sanyastnella	Sanyastnella coralliicola	1
3075602		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola petra	1
307595		Cyanobacteriota	Cyanophyceae	Gloeobacterales				1
3076336		Spirochaetota	Spirochaetia	Spirochaetales	Sphaerochaetaceae	Sphaerochaeta	Sphaerochaeta sp. PS	1
3076558		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea	Paraflavitalea speifideaquila	2
3107146		Candidatus Hydrothermota					Candidatus Hydrothermota bacterium	1
3121606		Candidatus Aenigmatarchaeota					Candidatus Aenigmatarchaeota archaeon	2
32015		Myxococcota	Myxococcia					4
32016		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Nitratidesulfovibrio	Nitratidesulfovibrio oxamicus	2
323273		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens tegetincola	1
33001		Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella		1
33002		Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella	Desulfurella acetivorans	1
333673		Chordata	Aves	Passeriformes	Hirundinidae	Hirundo	Hirundo rustica	1
334625		Arthropoda	Arachnida	Sarcoptiformes	Oppiidae	Oppiella	Oppiella nova	1
334771		Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignisphaera	Ignisphaera aggregans	3
33811		Pseudomonadota	Gammaproteobacteria					2
33959		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	1
339722		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfohalobiaceae	Desulfovermiculus	Desulfovermiculus halophilus	1
33986		Bacillota	Bacilli	Caryophanales		Exiguobacterium		1
340177		Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium chlorochromatii	1
34032		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus rhabdoformis	1
34034			Deltaproteobacteria				uncultured delta proteobacterium	1
340467		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfatirhabdiaceae	Desulfatirhabdium	Desulfatirhabdium butyrativorans	1
349742		Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola		1
355548		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium jilantaiense	1
35749		Methanobacteriota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp.	2
35752		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes philippinensis	1
35828		Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter sp.	2
360056		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Schlesneria	Schlesneria paludicola	1
367188		Methanobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus		1
370345		Mollusca	Gastropoda		Batillariidae	Batillaria	Batillaria attramentaria	1
371036		Bacillota	Bacilli	Caryophanales	Bacillaceae	Gottfriedia	Gottfriedia acidiceleris	1
374		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium		1
37452		Bacteroidota						4
376490		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfobaculum	Desulfobaculum bizertense	1
379546		Thermoplasmatota				Candidatus Aciduliprofundum		1
38063		Methanobacteriota	Halobacteria	Halobacteriales				2
381306		Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdus	Thiohalorhabdus denitrificans	1
38403		Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Erysipelothrix sp.	2
39122		Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Skermania	Skermania pinensis	1
39841		Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Thermodesulforhabdaceae	Thermodesulforhabdus	Thermodesulforhabdus norvegica	1
40117		Nitrospirota						10
40118		Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	Candidatus Magnetobacteriaceae	Candidatus Magnetobacterium		1
403978		Bacteroidota	Flavobacteriia	Flavobacteriales				1
407032		Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae			1
408172							marine metagenome	11
410659							mine drainage metagenome	5
4109		Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum commersonii	1
412755							marine sediment metagenome	21
415001		Verrucomicrobiota	Opitutia	Puniceicoccales				1
418008		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina horonobensis	1
42192		Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus coruscus	1
427		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Methylosinus	Methylosinus sp.	1
437475		Actinomycetota	Actinomycetes	Frankiales			uncultured Frankineae bacterium	1
44751		Bacillota	Bacilli	Caryophanales		Exiguobacterium	Exiguobacterium sp.	1
449393							freshwater metagenome	1
451514		Pseudomonadota	Magnetococcia	Magnetococcales	Magnetococcaceae	Magnetococcus	Candidatus Magnetococcus massalia	1
45249		Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis suecica	1
453228		Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculaceae			1
454148		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Roseibacillus	Roseibacillus persicicus	1
456828		Candidatus Cloacimonadota						1
46163		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura luteofluorescens	1
46172		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea angiospora	1
46180		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea rubra	2
462198		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	uncultured Oribacterium sp.	1
468528		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila	Desulfopila inferna	1
469		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter		1
473814		Planctomycetota						2
475966		Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Leptolinea		2
47951		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cyclitrophicus	1
484019		Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho africanus	1
48461		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales				1
485915		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfohalobiaceae	Desulfohalobium	Desulfohalobium retbaense	1
488937		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonatronovibrionaceae	Desulfonatronospira		1
489912		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum	Halarchaeum salinum	1
49277		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroserpens		1
49546		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae			9
49928								1
501497		Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfatatoraceae	Thermodesulfatator	Thermodesulfatator atlanticus	1
508458		Synergistota						1
510690		Pseudomonadota	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella		1
511745		Verrucomicrobiota	Methylacidiphilae	Methylacidiphilales	Methylacidiphilaceae	Methylacidiphilum (ex Ratnadevi et al. 2023)		1
51671		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp.	1
519541		Porifera	Demospongiae	Tetractinellida	Geodiidae	Geodia	Geodia barretti	3
525904		Chloroflexota	Chloroflexia	Candidatus Thermobaculales	Candidatus Thermobaculaceae	Thermobaculum	Thermobaculum terrenum	1
526524		Bacillota	Erysipelotrichia					1
530564		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Pirellula	Pirellula staleyi	1
533207		Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae			1
53361		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Dactylosporangium	Dactylosporangium salmoneum	1
54258		Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus		1
543		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae			1
543088		Bacteroidota	Cytophagia	Cytophagales	Roseivirgaceae	Roseivirga	uncultured Roseivirga sp.	1
545694		Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	Treponema primitia	1
548		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella aerogenes	1
551276		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinospineispora	Actinospineispora acaciae	1
553468		Methanobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	Haladaptatus litoreus	1
555874		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloplanus	Haloplanus vescus	1
555875		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	Halogeometricum limi	1
558314		Aquificota	Aquificia	Desulfurobacteriales	Desulfurobacteriaceae			1
562		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	3
563835		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae			5
564064		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma rigui	1
565033		Methanobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus	Geoglobus acetivorans	1
56635		Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Aeropyrum		1
570266		Methanobacteriota	Methanomicrobia	Methanocellales	Methanocellaceae	Methanocella		1
573		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	1
573490		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia	Frankia sp. AgKG'84/4	1
575540		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Isosphaera	Isosphaera pallida	1
5758		Evosea		Mastigamoebida	Entamoebidae	Entamoeba		1
57723		Acidobacteriota						7
58024		Streptophyta						1
58180		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Oleidesulfovibrio	Oleidesulfovibrio alaskensis	1
588672		Actinomycetota	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	Patulibacter	Patulibacter americanus	1
59557		Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber aestivum	1
5963		Ciliophora	Heterotrichea	Heterotrichida	Stentoridae	Stentor	Stentor coeruleus	1
60846		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum		1
60893		Thermodesulfobacteriota	Desulfobaccia	Desulfobaccales	Desulfobaccaceae	Desulfobacca	Desulfobacca acetoxidans	1
61472		Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema bartmani	1
640293		Candidatus Methylomirabilota						1
6455		Mollusca	Gastropoda	Lepetellida	Haliotidae	Haliotis	Haliotis cracherodii	1
651137		Nitrososphaerota						3
651561		Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium arthrosphaerae	1
652676							hydrothermal vent metagenome	4
65515		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea dietziae	1
660064		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methermicoccaceae	Methermicoccus	Methermicoccus shengliensis	1
666505		Planctomycetota	Phycisphaerae					2
666506		Planctomycetota	Phycisphaerae	Phycisphaerales				1
667306		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Aciditerrimonas	Aciditerrimonas ferrireducens	1
66852		Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp.	1
671077		Bacillota	Clostridia	Eubacteriales	Symbiobacteriaceae	Caldinitratiruptor	Caldinitratiruptor microaerophilus	1
67818		Atribacterota						1
68336								11
683846		Thermoproteota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus	Fervidicoccus fontis	2
694429		Thermoproteota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrolobus	Pyrolobus fumarii	1
69710		Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	Treponema vincentii	1
70125		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp.	2
7038		Arthropoda	Insecta	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	1
70995		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	Lewinella	Lewinella cohaerens	1
71274		Streptophyta	Magnoliopsida					1
7200		Arthropoda	Insecta	Diptera	Psychodidae	Lutzomyia	Lutzomyia longipalpis	1
72276		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			1
74201		Verrucomicrobiota						7
744724		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum		1
74712		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae			1
749907							sediment metagenome	1
766		Pseudomonadota	Alphaproteobacteria	Rickettsiales				1
76831		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides		2
768503		Bacteroidota	Cytophagia					1
768507		Bacteroidota	Cytophagia	Cytophagales				9
77133							uncultured bacterium	3
79885		Bacillota	Bacilli	Caryophanales	Bacillaceae	Alkalihalophilus	Alkalihalophilus pseudofirmus	1
8187		Chordata	Actinopteri		Centropomidae	Lates	Lates calcarifer	1
8319		Chordata	Amphibia	Caudata	Salamandridae	Pleurodeles	Pleurodeles waltl	1
84086		Bacillota						2
84404		Campylobacterota	Desulfurellia	Desulfurellales	Hippeaceae	Hippea		1
84997		Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae			1
85009		Actinomycetota	Actinomycetes	Propionibacteriales				1
85108		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira		1
85552		Arthropoda	Malacostraca	Decapoda	Portunidae	Scylla	Scylla paramamosain	1
866807		Bacteroidota	Cytophagia	Cytophagales	Persicobacteraceae	Aureibacter	Aureibacter tunicatorum	1
872		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		1
876091		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	uncultured Oscillibacter sp.	1
881		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Nitratidesulfovibrio	Nitratidesulfovibrio vulgaris	1
88404		Methanobacteriota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae			1
885		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp.	1
886343		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium spongiae	1
89374		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae			1
895		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus sp.	2
89966		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter		1
90730		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	Desulfosarcina cetonica	2
908620		Actinomycetota	Nitriliruptoria					1
910038		Candidatus Aminicenantota						1
91061		Bacillota	Bacilli					2
91360		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulforhopalus	Desulforhopalus singaporensis	1
92644		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces malaysiensis	1
928852		Candidatus Bathyarchaeota						2
93171		Candidatus Tectimicrobiota	Candidatus Entotheonellia	Candidatus Entotheonellales	Candidatus Entotheonellaceae	Candidatus Entotheonella		1
93506								1
94695		Methanobacteriota	Methanomicrobia	Methanosarcinales				1
976		Bacteroidota						63
981385		Acidobacteriota	Holophagae	Thermotomaculales	Thermotomaculaceae	Thermotomaculum	Thermotomaculum hydrothermale	1
