taxid	kingdom	phylum	class	order	family	genus	species
2705534		Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Candidatus Nitrohelix	Candidatus Nitrohelix vancouverensis
2707345		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylobacter	Candidatus Methylobacter favarea
2714592		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Crateriforma	
2714737		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Alienimonas	
2715255		Candidatus Sumerlaeota	Candidatus Sumerlaeia				Candidatus Sumerlaeia bacterium
2715505		Candidatus Firestoneibacteriota					Candidatus Firestoneibacteriota bacterium
2715751		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium sp. R2-5
2717303		Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	Haliscomenobacter	Haliscomenobacter sp.
2717857		Candidatus Melainabacteria	Vampirovibriophyceae	Vampirovibrionales	Vampirovibrionaceae	Vampirovibrio	Vampirovibrio sp.
2720411		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium CSU_1_4
2723072		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter sp. AK015
2725490		Chrysiogenota	Chrysiogenia				Chrysiogenia bacterium
2732252		Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae		Thermoleophilaceae bacterium
2751484		Candidatus Zixiibacteriota					
2754717		Actinomycetota		Candidatus Hakubellales	Candidatus Hakubellaceae	Candidatus Hakubella	Candidatus Hakubella thermalkaliphila
2759912		Methanobacteriota	Methanomicrobia	Candidatus Methanophagales	Candidatus Methanophagaceae		Candidatus Methanophagaceae archaeon ANME-1 ERB6
2760815		Candidatus Rokuibacteriota					
2762020			Candidatus Sericytochromatia				Candidatus Sericytochromatia bacterium
2762318		Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae		
2765359		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Rugamonas	Rugamonas violacea
2767891		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Schleiferilactobacillus	
2768039		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	uncultured Duncaniella sp.
2772557		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfomarina	Desulfomarina profundi
2774349		Cyanobacteriota	Cyanophyceae	Synechococcales			Synechococcales cyanobacterium T60_A2020_003
2774603		Candidatus Krumholzibacteriota	Candidatus Krumholzibacteriia				Candidatus Krumholzibacteriia bacterium
2775582		Cyanobacteriota					Cyanobacteria bacterium HKST-UBA02
2775586		Cyanobacteriota					Cyanobacteria bacterium HKST-UBA06
2780420		Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp. GY617
2782352		Bacteroidota	Cytophagia	Cytophagales	Chryseotaleaceae	Dawidia	Dawidia soli
2794938		Pseudomonadota	Gammaproteobacteria				methane-oxidizing endosymbiont of Gigantopelta aegis
2795000		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Maridesulfovibrio	Maridesulfovibrio sp.
2795779		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rosistilla	
2806419		Thermoplasmatota					Thermoplasmatota archaeon
2807414		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Anatilimnocola	
2810280		Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae		
2814260		Candidatus Eiseniibacteriota					
2815303		Candidatus Brockarchaeota					Candidatus Brockarchaeota archaeon
2815808		Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Bullifex	Bullifex sp.
2818505		Myxococcota					
28211		Pseudomonadota	Alphaproteobacteria				
2822207		Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae		Desulfurococcaceae archaeon MEX13E-LK6-19
2823368		Thermoplasmatota	Thermoplasmata	Candidatus Sysuiplasmatales	Candidatus Sysuiplasmataceae	Candidatus Sysuiplasma	Candidatus Sysuiplasma superficiale
28234		Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Geotoga	Geotoga petraea
28236		Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga	
28240		Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga sp.
2831190		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonauticaceae	Desulfovulcanus	Desulfovulcanus ferrireducens
2838409		Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Pigmentibacter	
2840778		Bacteroidota	Bacteroidia	Bacteroidales		Candidatus Egerieousia	Candidatus Egerieousia excrementavium
2840890		Bacillota	Clostridia			Candidatus Ornithocaccomicrobium	Candidatus Ornithocaccomicrobium faecavium
2840899		Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Candidatus Ornithospirochaeta	Candidatus Ornithospirochaeta stercoripullorum
2840905		Bacteroidota	Bacteroidia	Bacteroidales		Candidatus Pullibacteroides	Candidatus Pullibacteroides excrementavium
2841688		Pseudomonadota	Gammaproteobacteria			Candidatus Thiopontia	Candidatus Thiopontia autotrophica
2844893			Deltaproteobacteria	Candidatus Zymogeniales	Candidatus Zymogenaceae	Candidatus Zymogenus	Candidatus Zymogenus saltonus
286		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
2862870		Methanobacteriota	Halobacteria	Halobacteriales	Natronoarchaeaceae	Salinarchaeum	Salinarchaeum sp. IM2453
2864959		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halosegnis	Halosegnis sp.
2870839		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium agricola
2878255		Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Cyanobacterium	Cyanobacterium sp. DS4
2880978		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia	Frankia sp. Cj5
2885759		Microcaldota	Candidatus Micrarchaeia	Candidatus Anstonellales	Candidatus Bilamarchaeaceae	Candidatus Bilamarchaeum	Candidatus Bilamarchaeum dharawalense
28889		Thermoproteota					
28890		Methanobacteriota					
28901		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica
289476		Nematoda	Chromadorea	Rhabditida	Steinernematidae	Steinernema	Steinernema hermaphroditum
2900548		Actinomycetota					Actinomycetota bacterium
290180		Bacteroidota	Cytophagia	Cytophagales	Roseivirgaceae	Roseivirga	
2902623		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium wangiae
2904609		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfogranum	
2905722		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Oceanidesulfovibrio	
2909236		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter	Flavihumibacter fluminis
2909707		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Oleidesulfovibrio	Oleidesulfovibrio sp.
2910983		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Humidesulfovibrio	
2910990		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Solidesulfovibrio	Solidesulfovibrio sp.
29204		Bacillariophyta	Thalassiosirophyceae	Thalassiosirales	Thalassiosiraceae	Cyclotella	Cyclotella cryptica
2922716		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Fundidesulfovibrio	Fundidesulfovibrio soli
292628		Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae		
292629		Chloroflexota	Anaerolineae	Anaerolineales			
2928963		Candidatus Culexarchaeota	Candidatus Culexarchaeia	Candidatus Culexarchaeles	Candidatus Culexarchaeaceae	Candidatus Culexarchaeum	Candidatus Culexarchaeum yellowstonense
29295		Methanobacteriota	Halobacteria	Halobacteriales			halophilic archaeon
2931039		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfococcaceae		
2934937		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halocatena	Halocatena marina
2937800		Actinomycetota	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter sp. S30A1
2950539		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula onubensis
2951999		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Alloacidobacterium	Alloacidobacterium sp.
2952921		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecousia	Faecousia sp.
2954771		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. Ash2021
2961574		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula marina
2961595		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halomarina	Halomarina litorea
2961596		Methanobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Salinilacihabitans	Salinilacihabitans rarus
2961651			Candidatus Sericytochromatia				Candidatus Tanganyikabacteria bacterium
2961959		Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Profundicola	Profundicola chukchiensis
2962671		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halorarius	Halorarius halobius
2964536		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. WC101
2993314		Methanobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	Haladaptatus caseinilyticus
2994555		Bacteroidota	Cytophagia	Cytophagales	Flammeovirgaceae	Chondrinema	Chondrinema litorale
3003348		Chloroflexota	Chloroflexia	Candidatus Chloroheliales	Candidatus Chloroheliaceae	Candidatus Chlorohelix	Candidatus Chlorohelix allophototropha
3014562		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Polluticaenibacter	Polluticaenibacter yanchengensis
3028117		Cyanobacteriota	Cyanophyceae				
3031145		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Novispirillaceae		
3032579		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula litorea
3033389		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula pelagica
3033396		Methanobacteriota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanocrinis	Candidatus Methanocrinis natronophilus
3033939		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halomarina	Halomarina ordinaria
3034023		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halosegnis	Halosegnis marinus
3034024		Methanobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Halorussus	Halorussus lipolyticus
303541		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus apis
305072		Acidobacteriota					
3056374		Verrucomicrobiota	Opitutia	Puniceicoccales	Cerasicoccaceae		
3058365		Bacteroidota	Cytophagia	Cytophagales	Shiellaceae	Shiella	Shiella aurantiaca
3066260		Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus Tisiphia	Candidatus Tisiphia endosymbiont of Ptychoptera albimana
3069118		Bacteroidota	Flavobacteriia	Flavobacteriales	Sanyastnellaceae	Sanyastnella	Sanyastnella coralliicola
3075602		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola petra
307595		Cyanobacteriota	Cyanophyceae	Gloeobacterales			
3076336		Spirochaetota	Spirochaetia	Spirochaetales	Sphaerochaetaceae	Sphaerochaeta	Sphaerochaeta sp. PS
3076558		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea	Paraflavitalea speifideaquila
3107146		Candidatus Hydrothermota					Candidatus Hydrothermota bacterium
3121606		Candidatus Aenigmatarchaeota					Candidatus Aenigmatarchaeota archaeon
32015		Myxococcota	Myxococcia				
32016		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Nitratidesulfovibrio	Nitratidesulfovibrio oxamicus
323273		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens tegetincola
33001		Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella	
33002		Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella	Desulfurella acetivorans
333673		Chordata	Aves	Passeriformes	Hirundinidae	Hirundo	Hirundo rustica
334625		Arthropoda	Arachnida	Sarcoptiformes	Oppiidae	Oppiella	Oppiella nova
334771		Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignisphaera	Ignisphaera aggregans
33811		Pseudomonadota	Gammaproteobacteria				
33959		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii
339722		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfohalobiaceae	Desulfovermiculus	Desulfovermiculus halophilus
33986		Bacillota	Bacilli	Caryophanales		Exiguobacterium	
340177		Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium chlorochromatii
34032		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus rhabdoformis
34034			Deltaproteobacteria				uncultured delta proteobacterium
340467		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfatirhabdiaceae	Desulfatirhabdium	Desulfatirhabdium butyrativorans
349742		Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola	
355548		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium jilantaiense
35749		Methanobacteriota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp.
35752		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes philippinensis
35828		Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter sp.
360056		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Schlesneria	Schlesneria paludicola
367188		Methanobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	
370345		Mollusca	Gastropoda		Batillariidae	Batillaria	Batillaria attramentaria
371036		Bacillota	Bacilli	Caryophanales	Bacillaceae	Gottfriedia	Gottfriedia acidiceleris
374		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	
37452		Bacteroidota					
376490		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfobaculum	Desulfobaculum bizertense
379546		Thermoplasmatota				Candidatus Aciduliprofundum	
38063		Methanobacteriota	Halobacteria	Halobacteriales			
381306		Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdus	Thiohalorhabdus denitrificans
38403		Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Erysipelothrix sp.
39122		Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Skermania	Skermania pinensis
39841		Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Thermodesulforhabdaceae	Thermodesulforhabdus	Thermodesulforhabdus norvegica
40117		Nitrospirota					
40118		Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	Candidatus Magnetobacteriaceae	Candidatus Magnetobacterium	
403978		Bacteroidota	Flavobacteriia	Flavobacteriales			
407032		Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae		
408172							marine metagenome
410659							mine drainage metagenome
4109		Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum commersonii
412755							marine sediment metagenome
415001		Verrucomicrobiota	Opitutia	Puniceicoccales			
418008		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina horonobensis
42192		Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus coruscus
427		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Methylosinus	Methylosinus sp.
437475		Actinomycetota	Actinomycetes	Frankiales			uncultured Frankineae bacterium
44751		Bacillota	Bacilli	Caryophanales		Exiguobacterium	Exiguobacterium sp.
449393							freshwater metagenome
451514		Pseudomonadota	Magnetococcia	Magnetococcales	Magnetococcaceae	Magnetococcus	Candidatus Magnetococcus massalia
45249		Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis suecica
453228		Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculaceae		
454148		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Roseibacillus	Roseibacillus persicicus
456828		Candidatus Cloacimonadota					
46163		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura luteofluorescens
46172		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea angiospora
46180		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea rubra
462198		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	uncultured Oribacterium sp.
468528		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila	Desulfopila inferna
469		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	
473814		Planctomycetota					
475966		Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Leptolinea	
47951		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cyclitrophicus
484019		Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho africanus
48461		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales			
485915		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfohalobiaceae	Desulfohalobium	Desulfohalobium retbaense
488937		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonatronovibrionaceae	Desulfonatronospira	
489912		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum	Halarchaeum salinum
49277		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroserpens	
49546		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
49928							
501497		Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfatatoraceae	Thermodesulfatator	Thermodesulfatator atlanticus
508458		Synergistota					
510690		Pseudomonadota	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	
511745		Verrucomicrobiota	Methylacidiphilae	Methylacidiphilales	Methylacidiphilaceae	Methylacidiphilum (ex Ratnadevi et al. 2023)	
51671		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp.
519541		Porifera	Demospongiae	Tetractinellida	Geodiidae	Geodia	Geodia barretti
525904		Chloroflexota	Chloroflexia	Candidatus Thermobaculales	Candidatus Thermobaculaceae	Thermobaculum	Thermobaculum terrenum
526524		Bacillota	Erysipelotrichia				
530564		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Pirellula	Pirellula staleyi
533207		Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae		
53361		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Dactylosporangium	Dactylosporangium salmoneum
54258		Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	
543		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
543088		Bacteroidota	Cytophagia	Cytophagales	Roseivirgaceae	Roseivirga	uncultured Roseivirga sp.
545694		Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	Treponema primitia
548		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella aerogenes
551276		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinospineispora	Actinospineispora acaciae
553468		Methanobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	Haladaptatus litoreus
555874		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloplanus	Haloplanus vescus
555875		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	Halogeometricum limi
558314		Aquificota	Aquificia	Desulfurobacteriales	Desulfurobacteriaceae		
562		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
563835		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae		
564064		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma rigui
565033		Methanobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus	Geoglobus acetivorans
56635		Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Aeropyrum	
570266		Methanobacteriota	Methanomicrobia	Methanocellales	Methanocellaceae	Methanocella	
573		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae
573490		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia	Frankia sp. AgKG'84/4
575540		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Isosphaera	Isosphaera pallida
5758		Evosea		Mastigamoebida	Entamoebidae	Entamoeba	
57723		Acidobacteriota					
58024		Streptophyta					
58180		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Oleidesulfovibrio	Oleidesulfovibrio alaskensis
588672		Actinomycetota	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	Patulibacter	Patulibacter americanus
59557		Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber aestivum
5963		Ciliophora	Heterotrichea	Heterotrichida	Stentoridae	Stentor	Stentor coeruleus
60846		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	
60893		Thermodesulfobacteriota	Desulfobaccia	Desulfobaccales	Desulfobaccaceae	Desulfobacca	Desulfobacca acetoxidans
61472		Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema bartmani
640293		Candidatus Methylomirabilota					
6455		Mollusca	Gastropoda	Lepetellida	Haliotidae	Haliotis	Haliotis cracherodii
651137		Nitrososphaerota					
651561		Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium arthrosphaerae
652676							hydrothermal vent metagenome
65515		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea dietziae
660064		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methermicoccaceae	Methermicoccus	Methermicoccus shengliensis
666505		Planctomycetota	Phycisphaerae				
666506		Planctomycetota	Phycisphaerae	Phycisphaerales			
667306		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Aciditerrimonas	Aciditerrimonas ferrireducens
66852		Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp.
671077		Bacillota	Clostridia	Eubacteriales	Symbiobacteriaceae	Caldinitratiruptor	Caldinitratiruptor microaerophilus
67818		Atribacterota					
68336							
683846		Thermoproteota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus	Fervidicoccus fontis
694429		Thermoproteota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrolobus	Pyrolobus fumarii
69710		Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	Treponema vincentii
70125		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp.
7038		Arthropoda	Insecta	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci
70995		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	Lewinella	Lewinella cohaerens
71274		Streptophyta	Magnoliopsida				
7200		Arthropoda	Insecta	Diptera	Psychodidae	Lutzomyia	Lutzomyia longipalpis
72276		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae		
74201		Verrucomicrobiota					
744724		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum	
74712		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae		
749907							sediment metagenome
766		Pseudomonadota	Alphaproteobacteria	Rickettsiales			
76831		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	
768503		Bacteroidota	Cytophagia				
768507		Bacteroidota	Cytophagia	Cytophagales			
77133							uncultured bacterium
79885		Bacillota	Bacilli	Caryophanales	Bacillaceae	Alkalihalophilus	Alkalihalophilus pseudofirmus
8187		Chordata	Actinopteri		Centropomidae	Lates	Lates calcarifer
8319		Chordata	Amphibia	Caudata	Salamandridae	Pleurodeles	Pleurodeles waltl
84086		Bacillota					
84404		Campylobacterota	Desulfurellia	Desulfurellales	Hippeaceae	Hippea	
84997		Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae		
85009		Actinomycetota	Actinomycetes	Propionibacteriales			
85108		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	
85552		Arthropoda	Malacostraca	Decapoda	Portunidae	Scylla	Scylla paramamosain
866807		Bacteroidota	Cytophagia	Cytophagales	Persicobacteraceae	Aureibacter	Aureibacter tunicatorum
872		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
876091		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	uncultured Oscillibacter sp.
881		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Nitratidesulfovibrio	Nitratidesulfovibrio vulgaris
88404		Methanobacteriota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae		
885		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp.
886343		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium spongiae
89374		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae		
895		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus sp.
89966		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	
90730		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	Desulfosarcina cetonica
908620		Actinomycetota	Nitriliruptoria				
910038		Candidatus Aminicenantota					
91061		Bacillota	Bacilli				
91360		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulforhopalus	Desulforhopalus singaporensis
92644		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces malaysiensis
928852		Candidatus Bathyarchaeota					
93171		Candidatus Tectimicrobiota	Candidatus Entotheonellia	Candidatus Entotheonellales	Candidatus Entotheonellaceae	Candidatus Entotheonella	
93506							
